PERIODO,COLE_BILINGUE,COLE_DEPTO_UBICACION,COLE_JORNADA,COLE_NATURALEZA,ESTU_GENERO,PUNT_INGLES,PUNT_MATEMATICAS,PUNT_SOCIALES_CIUDADANAS,PUNT_C_NATURALES,PUNT_LECTURA_CRITICA,PUNT_GLOBAL
20172,N,BOGOTA,MAÑANA,NO OFICIAL,M,75.0,55.0,57.0,60.0,62.0,299.0
20172,N,BOGOTA,TARDE,OFICIAL,M,55.0,62.0,64.0,63.0,67.0,317.0
20172,N,BOGOTA,SABATINA,OFICIAL,F,36.0,33.0,46.0,34.0,40.0,190.0
20171,S,BOGOTA,COMPLETA,NO OFICIAL,F,75.0,69.0,67.0,65.0,64.0,335.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,73.0,66.0,59.0,61.0,60.0,312.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,52.0,65.0,61.0,65.0,50.0,298.0
20172,N,BOGOTA,NOCHE,NO OFICIAL,M,50.0,46.0,49.0,37.0,44.0,222.0
20172,,BOGOTA,TARDE,OFICIAL,M,52.0,61.0,36.0,50.0,54.0,252.0
20172,N,BOGOTA,UNICA,OFICIAL,F,64.0,60.0,60.0,56.0,64.0,302.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,60.0,63.0,63.0,68.0,76.0,335.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,59.0,48.0,42.0,52.0,52.0,247.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,88.0,74.0,72.0,63.0,65.0,350.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,67.0,48.0,65.0,60.0,66.0,302.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,75.0,75.0,68.0,73.0,74.0,363.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,60.0,39.0,44.0,41.0,48.0,222.0
20172,N,BOGOTA,TARDE,OFICIAL,M,46.0,56.0,55.0,53.0,66.0,283.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,37.0,33.0,52.0,53.0,46.0,227.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,82.0,83.0,67.0,70.0,75.0,372.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,64.0,67.0,63.0,64.0,65.0,323.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,43.0,56.0,53.0,55.0,51.0,265.0
20171,S,BOGOTA,COMPLETA,NO OFICIAL,F,82.0,76.0,63.0,67.0,72.0,352.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,63.0,67.0,70.0,64.0,61.0,327.0
20172,N,BOGOTA,TARDE,OFICIAL,F,62.0,55.0,47.0,53.0,59.0,271.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,46.0,51.0,51.0,58.0,56.0,267.0
20172,,BOGOTA,COMPLETA,NO OFICIAL,M,41.0,51.0,41.0,44.0,52.0,233.0
20172,,BOGOTA,COMPLETA,NO OFICIAL,M,76.0,70.0,67.0,71.0,67.0,347.0
20172,,BOGOTA,COMPLETA,NO OFICIAL,M,54.0,62.0,63.0,60.0,60.0,303.0
20172,,BOGOTA,TARDE,OFICIAL,M,50.0,50.0,47.0,49.0,47.0,242.0
20172,N,BOGOTA,SABATINA,NO OFICIAL,F,39.0,32.0,35.0,29.0,42.0,174.0
20171,S,BOGOTA,COMPLETA,NO OFICIAL,M,78.0,67.0,62.0,63.0,58.0,318.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,46.0,60.0,54.0,61.0,52.0,280.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,37.0,55.0,42.0,44.0,59.0,245.0
20172,N,BOGOTA,TARDE,OFICIAL,M,38.0,39.0,37.0,42.0,34.0,190.0
20172,N,BOGOTA,TARDE,OFICIAL,F,53.0,54.0,60.0,55.0,62.0,287.0
20172,N,BOGOTA,TARDE,OFICIAL,M,44.0,47.0,46.0,50.0,48.0,237.0
20172,,BOGOTA,MAÑANA,OFICIAL,F,74.0,73.0,68.0,66.0,66.0,343.0
20181,N,BOGOTA,MAÑANA,NO OFICIAL,M,39.0,52.0,43.0,51.0,53.0,245.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,63.0,65.0,58.0,60.0,66.0,312.0
20172,,BOGOTA,SABATINA,NO OFICIAL,M,32.0,32.0,36.0,28.0,27.0,154.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,79.0,69.0,68.0,69.0,71.0,350.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,52.0,51.0,43.0,50.0,52.0,246.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,49.0,61.0,49.0,55.0,47.0,263.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,55.0,51.0,62.0,53.0,60.0,282.0
20172,,BOGOTA,TARDE,OFICIAL,F,59.0,58.0,56.0,63.0,66.0,303.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,60.0,58.0,51.0,60.0,56.0,283.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,61.0,60.0,66.0,60.0,64.0,312.0
20172,N,BOGOTA,TARDE,OFICIAL,F,43.0,27.0,41.0,37.0,34.0,177.0
20172,N,BOGOTA,NOCHE,NO OFICIAL,M,45.0,46.0,48.0,42.0,50.0,232.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,60.0,52.0,38.0,53.0,46.0,241.0
20172,,BOGOTA,MAÑANA,OFICIAL,M,54.0,61.0,55.0,60.0,60.0,293.0
20172,,BOGOTA,MAÑANA,OFICIAL,M,55.0,53.0,44.0,37.0,52.0,236.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,77.0,72.0,70.0,68.0,66.0,348.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,45.0,56.0,56.0,48.0,60.0,271.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,45.0,60.0,56.0,54.0,41.0,261.0
20172,N,BOGOTA,SABATINA,OFICIAL,F,40.0,31.0,40.0,37.0,37.0,183.0
20172,N,BOGOTA,MAÑANA,NO OFICIAL,M,76.0,71.0,74.0,72.0,79.0,371.0
20181,,BOGOTA,COMPLETA,NO OFICIAL,M,86.0,73.0,72.0,80.0,73.0,377.0
20181,,BOGOTA,COMPLETA,NO OFICIAL,M,86.0,73.0,72.0,80.0,73.0,377.0
20172,,BOGOTA,NOCHE,NO OFICIAL,M,40.0,57.0,58.0,49.0,55.0,268.0
20181,S,BOGOTA,COMPLETA,NO OFICIAL,M,83.0,77.0,79.0,74.0,68.0,376.0
20181,S,BOGOTA,COMPLETA,NO OFICIAL,M,83.0,77.0,79.0,74.0,68.0,376.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,82.0,64.0,68.0,64.0,68.0,336.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,53.0,47.0,57.0,56.0,56.0,270.0
20172,N,BOGOTA,TARDE,OFICIAL,M,47.0,57.0,48.0,63.0,56.0,277.0
20172,,BOGOTA,MAÑANA,NO OFICIAL,M,56.0,40.0,41.0,46.0,37.0,211.0
20181,N,BOGOTA,MAÑANA,NO OFICIAL,M,42.0,51.0,37.0,51.0,56.0,241.0
20172,,BOGOTA,MAÑANA,OFICIAL,M,42.0,44.0,42.0,44.0,37.0,209.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,71.0,62.0,67.0,65.0,67.0,328.0
20171,N,BOGOTA,COMPLETA,NO OFICIAL,M,90.0,74.0,73.0,78.0,63.0,367.0
20172,N,BOGOTA,TARDE,NO OFICIAL,F,46.0,46.0,45.0,42.0,58.0,238.0
20172,N,BOGOTA,TARDE,OFICIAL,F,54.0,46.0,57.0,51.0,57.0,264.0
20181,N,BOGOTA,MAÑANA,NO OFICIAL,F,49.0,60.0,48.0,56.0,55.0,272.0
20172,N,BOGOTA,NOCHE,NO OFICIAL,M,56.0,52.0,50.0,41.0,63.0,259.0
20172,N,BOGOTA,COMPLETA,OFICIAL,F,58.0,54.0,58.0,61.0,58.0,289.0
20172,N,BOGOTA,TARDE,OFICIAL,M,39.0,53.0,50.0,54.0,47.0,250.0
20172,N,BOGOTA,UNICA,OFICIAL,F,55.0,63.0,64.0,57.0,59.0,302.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,56.0,49.0,52.0,56.0,49.0,259.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,55.0,41.0,55.0,56.0,54.0,259.0
20172,N,BOGOTA,UNICA,OFICIAL,M,45.0,53.0,49.0,56.0,47.0,254.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,44.0,52.0,59.0,52.0,62.0,277.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,70.0,67.0,64.0,63.0,65.0,326.0
20172,,BOGOTA,NOCHE,NO OFICIAL,M,62.0,54.0,64.0,63.0,68.0,311.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,56.0,55.0,54.0,52.0,59.0,275.0
20181,S,BOGOTA,COMPLETA,NO OFICIAL,F,82.0,63.0,74.0,72.0,70.0,353.0
20181,S,BOGOTA,COMPLETA,NO OFICIAL,F,82.0,63.0,74.0,72.0,70.0,353.0
20171,S,BOGOTA,COMPLETA,NO OFICIAL,M,80.0,84.0,83.0,79.0,72.0,398.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,54.0,58.0,66.0,60.0,70.0,314.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,34.0,25.0,38.0,41.0,44.0,184.0
20172,,BOGOTA,TARDE,OFICIAL,F,60.0,55.0,55.0,50.0,53.0,269.0
20172,N,BOGOTA,NOCHE,OFICIAL,M,42.0,54.0,38.0,42.0,46.0,224.0
20172,N,BOGOTA,UNICA,OFICIAL,F,36.0,42.0,46.0,52.0,49.0,232.0
20172,N,BOGOTA,TARDE,OFICIAL,F,51.0,56.0,45.0,60.0,58.0,272.0
20172,N,BOGOTA,TARDE,OFICIAL,M,57.0,59.0,61.0,62.0,64.0,306.0
20172,,BOGOTA,MAÑANA,NO OFICIAL,F,54.0,42.0,59.0,42.0,58.0,253.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,72.0,67.0,69.0,69.0,73.0,348.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,66.0,65.0,72.0,64.0,60.0,327.0
20172,N,BOGOTA,NOCHE,OFICIAL,F,39.0,46.0,41.0,32.0,46.0,205.0
20172,N,BOGOTA,TARDE,OFICIAL,M,49.0,55.0,47.0,50.0,53.0,255.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,55.0,41.0,43.0,45.0,51.0,229.0
20172,,BOGOTA,SABATINA,NO OFICIAL,F,51.0,40.0,52.0,45.0,53.0,239.0
20181,S,BOGOTA,COMPLETA,NO OFICIAL,M,84.0,83.0,73.0,78.0,71.0,384.0
20181,S,BOGOTA,COMPLETA,NO OFICIAL,M,84.0,83.0,73.0,78.0,71.0,384.0
20172,,BOGOTA,MAÑANA,OFICIAL,M,56.0,56.0,53.0,59.0,57.0,281.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,63.0,48.0,44.0,51.0,46.0,242.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,67.0,58.0,58.0,57.0,54.0,288.0
20172,N,BOGOTA,NOCHE,OFICIAL,F,33.0,44.0,52.0,36.0,60.0,234.0
20181,N,BOGOTA,MAÑANA,NO OFICIAL,M,36.0,59.0,35.0,48.0,48.0,233.0
20172,N,BOGOTA,NOCHE,NO OFICIAL,M,39.0,62.0,66.0,59.0,65.0,306.0
20172,N,BOGOTA,SABATINA,NO OFICIAL,M,56.0,55.0,47.0,40.0,57.0,251.0
20172,N,BOGOTA,TARDE,OFICIAL,F,36.0,42.0,50.0,53.0,53.0,242.0
20172,N,BOGOTA,NOCHE,NO OFICIAL,F,42.0,38.0,43.0,27.0,51.0,200.0
20172,N,BOGOTA,MAÑANA,NO OFICIAL,M,45.0,53.0,51.0,55.0,53.0,262.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,54.0,54.0,67.0,43.0,60.0,279.0
20172,N,BOGOTA,TARDE,OFICIAL,M,59.0,69.0,67.0,62.0,64.0,325.0
20172,,BOGOTA,MAÑANA,OFICIAL,M,42.0,55.0,50.0,56.0,53.0,263.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,33.0,40.0,41.0,43.0,53.0,217.0
20172,N,BOGOTA,UNICA,OFICIAL,F,59.0,60.0,56.0,58.0,68.0,302.0
20171,S,BOGOTA,COMPLETA,NO OFICIAL,F,93.0,76.0,77.0,67.0,79.0,381.0
20172,N,BOGOTA,NOCHE,OFICIAL,F,39.0,28.0,54.0,48.0,58.0,232.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,43.0,53.0,56.0,57.0,63.0,281.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,48.0,46.0,42.0,48.0,50.0,233.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,70.0,63.0,62.0,66.0,67.0,325.0
20172,,BOGOTA,NOCHE,NO OFICIAL,M,41.0,30.0,40.0,41.0,50.0,202.0
20172,N,BOGOTA,TARDE,OFICIAL,M,39.0,56.0,25.0,62.0,43.0,230.0
20172,N,BOGOTA,SABATINA,NO OFICIAL,F,37.0,42.0,48.0,39.0,52.0,223.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,55.0,35.0,50.0,39.0,46.0,217.0
20171,S,BOGOTA,COMPLETA,NO OFICIAL,M,86.0,58.0,79.0,62.0,73.0,347.0
20172,N,BOGOTA,UNICA,OFICIAL,M,54.0,63.0,62.0,57.0,55.0,294.0
20172,N,BOGOTA,TARDE,OFICIAL,F,36.0,39.0,59.0,50.0,50.0,242.0
20181,S,BOGOTA,COMPLETA,NO OFICIAL,M,88.0,76.0,68.0,73.0,71.0,366.0
20181,S,BOGOTA,COMPLETA,NO OFICIAL,M,88.0,76.0,68.0,73.0,71.0,366.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,74.0,72.0,69.0,69.0,71.0,353.0
20172,N,BOGOTA,NOCHE,OFICIAL,F,36.0,40.0,51.0,47.0,46.0,226.0
20172,N,BOGOTA,TARDE,OFICIAL,F,55.0,43.0,54.0,55.0,60.0,266.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,51.0,59.0,58.0,61.0,54.0,287.0
20172,N,BOGOTA,MAÑANA,NO OFICIAL,F,75.0,41.0,45.0,50.0,44.0,237.0
20172,N,BOGOTA,COMPLETA,OFICIAL,M,62.0,61.0,56.0,66.0,61.0,305.0
20172,N,BOGOTA,NOCHE,OFICIAL,F,57.0,41.0,39.0,49.0,51.0,230.0
20172,N,BOGOTA,TARDE,OFICIAL,M,57.0,46.0,53.0,50.0,55.0,257.0
20172,N,BOGOTA,COMPLETA,OFICIAL,F,55.0,45.0,47.0,45.0,43.0,229.0
20172,N,BOGOTA,TARDE,OFICIAL,F,47.0,43.0,43.0,41.0,54.0,227.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,63.0,63.0,55.0,59.0,66.0,305.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,37.0,34.0,47.0,35.0,56.0,213.0
20172,N,BOGOTA,UNICA,OFICIAL,M,61.0,64.0,65.0,61.0,76.0,330.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,47.0,44.0,48.0,52.0,51.0,243.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,41.0,54.0,37.0,49.0,44.0,228.0
20172,N,BOGOTA,TARDE,OFICIAL,M,57.0,62.0,63.0,52.0,62.0,298.0
20172,N,BOGOTA,UNICA,OFICIAL,M,75.0,62.0,67.0,72.0,68.0,339.0
20172,N,BOGOTA,TARDE,OFICIAL,F,39.0,51.0,44.0,49.0,51.0,240.0
20172,S,BOGOTA,COMPLETA,NO OFICIAL,F,75.0,55.0,54.0,55.0,52.0,278.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,55.0,42.0,43.0,52.0,45.0,231.0
20172,N,BOGOTA,TARDE,OFICIAL,M,62.0,57.0,58.0,57.0,69.0,302.0
20172,N,BOGOTA,NOCHE,OFICIAL,M,40.0,53.0,57.0,57.0,50.0,266.0
20172,N,BOGOTA,UNICA,NO OFICIAL,M,60.0,71.0,66.0,76.0,63.0,342.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,47.0,55.0,48.0,47.0,57.0,257.0
20172,N,BOGOTA,NOCHE,NO OFICIAL,M,44.0,58.0,62.0,62.0,52.0,287.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,65.0,72.0,78.0,71.0,76.0,368.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,50.0,56.0,51.0,51.0,55.0,265.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,61.0,72.0,69.0,67.0,68.0,342.0
20172,N,BOGOTA,TARDE,OFICIAL,M,38.0,51.0,53.0,54.0,57.0,263.0
20172,N,BOGOTA,TARDE,OFICIAL,M,28.0,34.0,36.0,38.0,35.0,176.0
20172,,BOGOTA,TARDE,OFICIAL,F,51.0,56.0,50.0,54.0,53.0,265.0
20172,N,BOGOTA,NOCHE,NO OFICIAL,F,45.0,29.0,41.0,43.0,35.0,188.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,40.0,50.0,53.0,45.0,52.0,246.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,62.0,56.0,65.0,57.0,66.0,305.0
20172,N,BOGOTA,COMPLETA,OFICIAL,M,49.0,46.0,32.0,49.0,54.0,228.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,58.0,60.0,51.0,59.0,48.0,274.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,43.0,48.0,45.0,61.0,51.0,253.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,48.0,62.0,56.0,53.0,54.0,278.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,50.0,53.0,50.0,51.0,52.0,257.0
20172,N,BOGOTA,TARDE,OFICIAL,M,51.0,53.0,32.0,60.0,46.0,240.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,75.0,65.0,72.0,62.0,64.0,332.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,34.0,45.0,53.0,50.0,56.0,248.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,57.0,64.0,59.0,63.0,53.0,298.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,76.0,63.0,64.0,62.0,60.0,317.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,56.0,73.0,56.0,57.0,65.0,311.0
20172,,BOGOTA,COMPLETA,NO OFICIAL,M,62.0,57.0,59.0,58.0,54.0,287.0
20172,N,BOGOTA,TARDE,OFICIAL,M,46.0,48.0,36.0,49.0,47.0,225.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,45.0,40.0,46.0,46.0,51.0,228.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,48.0,51.0,57.0,43.0,55.0,256.0
20172,N,BOGOTA,TARDE,OFICIAL,M,51.0,58.0,64.0,63.0,64.0,307.0
20172,,BOGOTA,NOCHE,NO OFICIAL,F,38.0,31.0,41.0,45.0,48.0,205.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,61.0,69.0,66.0,67.0,59.0,325.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,74.0,48.0,52.0,49.0,49.0,257.0
20172,,BOGOTA,MAÑANA,OFICIAL,F,50.0,56.0,59.0,55.0,64.0,289.0
20172,,BOGOTA,SABATINA,NO OFICIAL,F,56.0,53.0,50.0,30.0,55.0,238.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,40.0,46.0,50.0,49.0,56.0,247.0
20172,N,BOGOTA,MAÑANA,NO OFICIAL,F,42.0,52.0,54.0,54.0,59.0,269.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,54.0,59.0,60.0,58.0,60.0,294.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,53.0,68.0,51.0,58.0,43.0,274.0
20172,N,BOGOTA,TARDE,OFICIAL,M,63.0,68.0,64.0,64.0,61.0,321.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,66.0,52.0,58.0,53.0,60.0,283.0
20181,S,BOGOTA,COMPLETA,NO OFICIAL,F,87.0,54.0,60.0,56.0,59.0,298.0
20181,S,BOGOTA,COMPLETA,NO OFICIAL,F,87.0,54.0,60.0,56.0,59.0,298.0
20172,N,BOGOTA,MAÑANA,NO OFICIAL,M,54.0,54.0,52.0,47.0,54.0,260.0
20172,N,BOGOTA,TARDE,OFICIAL,M,49.0,59.0,54.0,52.0,57.0,275.0
20172,N,BOGOTA,TARDE,OFICIAL,F,61.0,46.0,54.0,52.0,52.0,259.0
20172,,BOGOTA,COMPLETA,NO OFICIAL,M,70.0,66.0,73.0,72.0,74.0,356.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,41.0,42.0,31.0,44.0,52.0,211.0
20172,N,BOGOTA,NOCHE,OFICIAL,M,40.0,32.0,37.0,38.0,39.0,184.0
20181,N,BOGOTA,MAÑANA,NO OFICIAL,M,41.0,52.0,45.0,39.0,49.0,229.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,63.0,52.0,53.0,57.0,56.0,276.0
20181,,BOGOTA,SABATINA,NO OFICIAL,M,58.0,51.0,44.0,50.0,49.0,246.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,69.0,57.0,73.0,65.0,67.0,329.0
20172,N,BOGOTA,MAÑANA,NO OFICIAL,M,55.0,47.0,32.0,50.0,47.0,224.0
20172,N,BOGOTA,TARDE,OFICIAL,M,58.0,42.0,42.0,51.0,47.0,232.0
20172,N,BOGOTA,TARDE,OFICIAL,M,47.0,60.0,60.0,59.0,63.0,297.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,53.0,52.0,53.0,53.0,53.0,264.0
20172,,BOGOTA,MAÑANA,OFICIAL,M,41.0,30.0,39.0,38.0,37.0,182.0
20172,N,BOGOTA,TARDE,OFICIAL,F,69.0,65.0,65.0,69.0,55.0,320.0
20172,N,BOGOTA,TARDE,OFICIAL,M,43.0,54.0,44.0,53.0,49.0,247.0
20172,N,BOGOTA,NOCHE,NO OFICIAL,M,67.0,53.0,48.0,51.0,50.0,259.0
20172,N,BOGOTA,NOCHE,OFICIAL,F,54.0,46.0,43.0,50.0,49.0,238.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,50.0,42.0,44.0,49.0,47.0,229.0
20172,N,BOGOTA,MAÑANA,NO OFICIAL,M,49.0,56.0,42.0,48.0,53.0,248.0
20171,S,BOGOTA,COMPLETA,NO OFICIAL,M,90.0,67.0,79.0,74.0,66.0,365.0
20172,,BOGOTA,TARDE,OFICIAL,M,51.0,46.0,41.0,48.0,40.0,222.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,76.0,73.0,66.0,67.0,59.0,335.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,49.0,44.0,52.0,44.0,50.0,238.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,79.0,71.0,75.0,64.0,72.0,356.0
20172,N,BOGOTA,TARDE,OFICIAL,M,48.0,58.0,51.0,62.0,52.0,276.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,64.0,69.0,52.0,63.0,57.0,303.0
20172,,BOGOTA,MAÑANA,NO OFICIAL,M,34.0,32.0,30.0,40.0,36.0,172.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,56.0,55.0,50.0,52.0,58.0,270.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,46.0,57.0,52.0,59.0,59.0,280.0
20172,N,BOGOTA,SABATINA,NO OFICIAL,F,47.0,31.0,41.0,42.0,51.0,208.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,44.0,32.0,48.0,40.0,52.0,215.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,53.0,64.0,63.0,66.0,68.0,322.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,74.0,67.0,75.0,63.0,73.0,349.0
20172,,BOGOTA,COMPLETA,OFICIAL,M,38.0,51.0,56.0,55.0,57.0,267.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,46.0,62.0,55.0,57.0,61.0,289.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,42.0,46.0,50.0,35.0,42.0,216.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,62.0,55.0,48.0,57.0,62.0,280.0
20172,N,BOGOTA,NOCHE,OFICIAL,F,43.0,53.0,62.0,55.0,58.0,280.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,41.0,45.0,42.0,47.0,38.0,214.0
20181,S,BOGOTA,COMPLETA,NO OFICIAL,F,81.0,71.0,76.0,69.0,69.0,360.0
20181,S,BOGOTA,COMPLETA,NO OFICIAL,F,81.0,71.0,76.0,69.0,69.0,360.0
20181,S,BOGOTA,COMPLETA,NO OFICIAL,M,83.0,71.0,72.0,67.0,78.0,364.0
20181,S,BOGOTA,COMPLETA,NO OFICIAL,M,83.0,71.0,72.0,67.0,78.0,364.0
20172,N,BOGOTA,TARDE,OFICIAL,F,36.0,31.0,45.0,51.0,45.0,212.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,64.0,43.0,61.0,53.0,56.0,270.0
20172,,BOGOTA,MAÑANA,NO OFICIAL,F,42.0,42.0,39.0,46.0,37.0,205.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,42.0,57.0,61.0,62.0,64.0,298.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,74.0,67.0,60.0,59.0,59.0,311.0
20172,N,BOGOTA,UNICA,OFICIAL,F,58.0,56.0,57.0,56.0,66.0,293.0
20172,N,BOGOTA,TARDE,OFICIAL,F,61.0,65.0,67.0,71.0,67.0,335.0
20172,,BOGOTA,MAÑANA,OFICIAL,M,49.0,41.0,42.0,45.0,44.0,217.0
20172,N,BOGOTA,TARDE,OFICIAL,M,34.0,37.0,50.0,44.0,59.0,232.0
20181,N,BOGOTA,COMPLETA,NO OFICIAL,F,87.0,84.0,78.0,74.0,82.0,400.0
20181,N,BOGOTA,COMPLETA,NO OFICIAL,F,87.0,84.0,78.0,74.0,82.0,400.0
20172,,BOGOTA,COMPLETA,NO OFICIAL,F,52.0,46.0,57.0,51.0,48.0,253.0
20172,,BOGOTA,MAÑANA,NO OFICIAL,F,57.0,44.0,36.0,38.0,54.0,220.0
20172,N,BOGOTA,MAÑANA,NO OFICIAL,M,49.0,58.0,58.0,58.0,53.0,281.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,56.0,48.0,53.0,59.0,57.0,272.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,40.0,34.0,32.0,50.0,52.0,209.0
20172,N,BOGOTA,MAÑANA,NO OFICIAL,M,45.0,58.0,59.0,46.0,75.0,292.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,59.0,68.0,60.0,64.0,57.0,310.0
20172,,BOGOTA,COMPLETA,NO OFICIAL,M,65.0,59.0,64.0,58.0,60.0,303.0
20172,,BOGOTA,COMPLETA,NO OFICIAL,F,68.0,47.0,48.0,52.0,52.0,256.0
20172,N,BOGOTA,TARDE,OFICIAL,F,42.0,53.0,53.0,51.0,49.0,254.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,39.0,66.0,59.0,61.0,55.0,293.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,62.0,73.0,71.0,74.0,61.0,346.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,41.0,46.0,59.0,42.0,56.0,250.0
20172,N,BOGOTA,SABATINA,OFICIAL,F,33.0,35.0,30.0,31.0,37.0,166.0
